,,,,,,
"""XRP""",XRP,0.277068755375,0.00004263217412179812,12,3.3248250644999997,"""2018-09-15T00:59:19.711Z"""
,,,,,,
"""Dash""",DASH,190.72051937,0.029345894232559355,154,29370.95998298,"""2018-09-15T00:59:19.711Z"""
,,,,,,
"""Monero""",XMR,117.64817531,0.01810235689744001,60,7058.8905186,"""2018-09-15T00:59:19.711Z"""
,,,,,,
"""Bitcoin""",BTC,6366.39252887,1,20,127327.85057740001,"""2018-09-18T22:29:23.224Z"""
,,,,,,
"""XRP""",XRP,0.326863260484,0.00005134198983203702,12,3.9223591258079997,"""2018-09-18T22:29:23.224Z"""
,,,,,,
"""Dash""",DASH,187.576306621,0.02946351576193084,154,28886.751219634,"""2018-09-18T22:29:23.224Z"""
,,,,,,
"""Monero""",XMR,112.634216039,0.017691999908618885,60,6758.05296234,"""2018-09-18T22:29:23.224Z"""
,,,,,,
"""Bitcoin""",BTC,6372.71376014,1,20,127454.2752028,"""2018-09-18T22:44:22.362Z"""
,,,,,,
"""XRP""",XRP,0.323474034714,0.00005075922862521503,12,3.881688416568,"""2018-09-18T22:44:22.362Z"""
,,,,,,
"""Dash""",DASH,188.147505321,0.029523922210004716,154,28974.715819434,"""2018-09-18T22:44:22.362Z"""
,,,,,,
"""Monero""",XMR,113.071100477,0.01774300631298337,60,6784.26602862,"""2018-09-18T22:44:22.362Z"""
,,,,,,
"""Bitcoin""",BTC,6360.93091106,1,20,127218.6182212,"""2018-09-19T00:14:22.317Z"""
,,,,,,
"""XRP""",XRP,0.320567186506,0.00005039626919207962,12,3.8468062380720003,"""2018-09-19T00:14:22.317Z"""
,,,,,,
"""Dash""",DASH,194.948687172,0.03064782339217599,154,30022.097824488003,"""2018-09-19T00:14:22.317Z"""
,,,,,,
"""Monero""",XMR,112.698078681,0.017717230426925003,60,6761.88472086,"""2018-09-19T00:14:22.317Z"""
,,,,,,
"""Bitcoin""",BTC,6349.04882525,1,20,126980.976505,"""2018-09-19T00:29:22.086Z"""
,,,,,,
"""XRP""",XRP,0.320986701541,0.00005055665980460638,12,3.8518404184920003,"""2018-09-19T00:29:22.086Z"""
,,,,,,
"""Dash""",DASH,195.120613655,0.03073225911872192,154,30048.57450287,"""2018-09-19T00:29:22.086Z"""
,,,,,,
"""Monero""",XMR,112.738129178,0.017756695889570642,60,6764.28775068,"""2018-09-19T00:29:22.086Z"""
,,,,,,
"""Bitcoin""",BTC,6351.79459012,1,20,127035.8918024,"""2018-09-19T00:44:23.058Z"""
,,,,,,
"""XRP""",XRP,0.319974414435,0.000050375434831080544,12,3.83969297322,"""2018-09-19T00:44:23.058Z"""
,,,,,,
"""Dash""",DASH,193.953502424,0.030535229008458186,154,29868.839373296,"""2018-09-19T00:44:23.058Z"""
,,,,,,
"""Monero""",XMR,112.835532607,0.017764354782900543,60,6770.13195642,"""2018-09-19T00:44:23.058Z"""
,,,,,,
"""Bitcoin""",BTC,6317.56192205,1,20,126351.23844100001,"""2018-09-19T13:44:18.003Z"""
,,,,,,
"""XRP""",XRP,0.318279340819,0.000050380090412429356,12,3.819352089828,"""2018-09-19T13:44:18.003Z"""
,,,,,,
"""Dash""",DASH,187.639076027,0.029701185099917874,154,28896.417708158,"""2018-09-19T13:44:18.003Z"""
,,,,,,
"""Monero""",XMR,108.540301338,0.017180726153101088,60,6512.41808028,"""2018-09-19T13:44:18.003Z"""
,,,,,,
"""Bitcoin""",BTC,6316.00478634,1,20,126320.09572679999,"""2018-09-19T13:59:18.852Z"""
,,,,,,
"""XRP""",XRP,0.316935652407,0.00005017976761076173,12,3.8032278288840002,"""2018-09-19T13:59:18.852Z"""
,,,,,,
"""Dash""",DASH,187.501543662,0.029686732357695606,154,28875.237723947997,"""2018-09-19T13:59:18.852Z"""
,,,,,,
"""Monero""",XMR,108.211374126,0.01713288348989779,60,6492.68244756,"""2018-09-19T13:59:18.852Z"""
,,,,,,
"""Bitcoin""",BTC,6309.08829556,1,20,126181.7659112,"""2018-09-19T14:14:18.259Z"""
,,,,,,
"""XRP""",XRP,0.317533314719,0.00005032950877268004,12,3.8103997766279996,"""2018-09-19T14:14:18.259Z"""
,,,,,,
"""Dash""",DASH,187.624309032,0.029738735652826417,154,28894.143590928,"""2018-09-19T14:14:18.259Z"""
,,,,,,
"""Monero""",XMR,108.720965161,0.01723243677497936,60,6523.257909659999,"""2018-09-19T14:14:18.259Z"""
,,,,,,
"""Bitcoin""",BTC,6340.39832727,1,20,126807.96654539999,"""2018-09-19T14:44:17.397Z"""
,,,,,,
